1	09/20/2022 19:29:51	Unknown	Canteen3
1	09/20/2022 19:29:55	Unknown	Canteen3
1	09/20/2022 19:30:06	Unknown	Canteen3
1	09/20/2022 19:30:16	Unknown	Canteen3
1	09/20/2022 19:30:24	Unknown	Canteen3
1	09/20/2022 19:31:03	Unknown	Canteen3
1	09/20/2022 19:31:14	Unknown	Canteen3
1	09/20/2022 19:31:26	Unknown	Canteen3
1	09/20/2022 19:31:34	Unknown	Canteen3
1	09/20/2022 19:31:41	Unknown	Canteen3
1	09/20/2022 19:31:45	Unknown	Canteen3
1	09/20/2022 19:31:49	Unknown	Canteen3
1	09/20/2022 19:31:53	Unknown	Canteen3
1	09/20/2022 19:32:00	Unknown	Canteen3
1	09/20/2022 19:32:04	Unknown	Canteen3
1	09/20/2022 19:32:10	Unknown	Canteen3
1	09/20/2022 19:32:15	Unknown	Canteen3
1	09/20/2022 19:32:20	Unknown	Canteen3
1	09/20/2022 19:32:25	Unknown	Canteen3
1	09/20/2022 19:32:29	Unknown	Canteen3
1	09/20/2022 19:32:43	Unknown	Canteen3
1	09/20/2022 19:32:47	Unknown	Canteen3
1	09/20/2022 19:32:51	Unknown	Canteen3
1	09/20/2022 19:32:55	Unknown	Canteen3
1	09/20/2022 19:33:14	Unknown	Canteen3
1	09/20/2022 19:33:22	Unknown	Canteen3
1	09/20/2022 19:33:27	Unknown	Canteen3
1	09/20/2022 19:33:33	Unknown	Canteen3
1	09/20/2022 19:33:37	Unknown	Canteen3
1	09/20/2022 19:33:41	Unknown	Canteen3
1	09/20/2022 19:33:45	Unknown	Canteen3
1	09/20/2022 19:33:50	Unknown	Canteen3
1	09/20/2022 19:33:54	Unknown	Canteen3
1	09/20/2022 19:34:01	Unknown	Canteen3
1	09/20/2022 19:34:27	Unknown	Canteen3
1	09/20/2022 19:34:32	Unknown	Canteen3
1	09/20/2022 19:34:47	Unknown	Canteen3
1	09/20/2022 19:34:51	Unknown	Canteen3
1	09/20/2022 19:35:37	Unknown	Canteen3
1	09/20/2022 19:35:46	Unknown	Canteen3
1	09/20/2022 19:36:13	Unknown	Canteen3
1	09/20/2022 19:37:03	Unknown	Canteen3
1	09/20/2022 19:41:17	Unknown	Canteen3
1	09/20/2022 19:42:21	Unknown	Canteen3
1	09/20/2022 19:49:26	Unknown	Canteen3
1	09/20/2022 19:49:30	Unknown	Canteen3
1	09/20/2022 19:49:34	Unknown	Canteen3
1	09/20/2022 19:49:38	Unknown	Canteen3
1	09/20/2022 19:49:42	Unknown	Canteen3
1	09/20/2022 19:50:06	Unknown	Canteen3
1	09/20/2022 19:50:10	Unknown	Canteen3
1	09/20/2022 19:50:14	Unknown	Canteen3
1	09/20/2022 19:53:45	Unknown	Canteen3
1	09/20/2022 19:54:13	Unknown	Canteen3
1	09/20/2022 19:54:18	Unknown	Canteen3
1	09/20/2022 19:54:22	Unknown	Canteen3
1	09/20/2022 19:54:27	Unknown	Canteen3
1	09/20/2022 19:56:53	Unknown	Canteen3
1	09/20/2022 19:56:57	Unknown	Canteen3
1	09/20/2022 19:58:23	Unknown	Canteen3
1	09/20/2022 19:58:31	Unknown	Canteen3
1	09/20/2022 20:02:49	Unknown	Canteen3
1	09/20/2022 20:02:57	Unknown	Canteen3
1	09/20/2022 20:03:01	Unknown	Canteen3
1	09/20/2022 20:03:08	Unknown	Canteen3
1	09/20/2022 20:03:13	Unknown	Canteen3
1	09/20/2022 20:03:22	Unknown	Canteen3
1	09/20/2022 20:03:30	Unknown	Canteen3
1	09/20/2022 20:03:42	Unknown	Canteen3
1	09/20/2022 20:03:58	Unknown	Canteen3
1	09/20/2022 20:04:05	Unknown	Canteen3
1	09/20/2022 20:04:17	Unknown	Canteen3
1	09/20/2022 20:04:40	Unknown	Canteen3
1	09/20/2022 20:04:47	Unknown	Canteen3
1	09/20/2022 20:04:55	Unknown	Canteen3
1	09/20/2022 20:04:59	Unknown	Canteen3
1	09/20/2022 20:05:04	Unknown	Canteen3
1	09/20/2022 20:05:15	Unknown	Canteen3
1	09/20/2022 20:05:23	Unknown	Canteen3
1	09/20/2022 20:06:13	Unknown	Canteen3
1	09/20/2022 20:06:17	Unknown	Canteen3
1	09/20/2022 20:06:21	Unknown	Canteen3
1	09/20/2022 20:06:25	Unknown	Canteen3
1	09/20/2022 20:06:28	Unknown	Canteen3
1	09/20/2022 20:07:00	Unknown	Canteen3
1	09/20/2022 20:07:07	Unknown	Canteen3
1	09/20/2022 20:07:15	Unknown	Canteen3
1	09/20/2022 20:07:19	Unknown	Canteen3
1	09/20/2022 20:07:23	Unknown	Canteen3
1	09/20/2022 20:07:27	Unknown	Canteen3
1	09/20/2022 20:07:31	Unknown	Canteen3
1	09/20/2022 20:07:35	Unknown	Canteen3
1	09/20/2022 20:07:39	Unknown	Canteen3
1	09/20/2022 20:07:43	Unknown	Canteen3
1	09/20/2022 20:08:43	Unknown	Canteen3
1	09/20/2022 20:08:52	Unknown	Canteen3
1	09/20/2022 20:09:14	Unknown	Canteen3
1	09/20/2022 20:09:18	Unknown	Canteen4
1	09/20/2022 20:09:22	Unknown	Canteen4
1	09/20/2022 20:09:26	Unknown	Canteen4
1	09/20/2022 20:09:30	Unknown	Canteen4
1	09/20/2022 20:09:38	Unknown	Canteen4
1	09/20/2022 20:09:49	Unknown	Canteen4
1	09/20/2022 20:09:53	Unknown	Canteen4
1	09/20/2022 20:10:44	Unknown	Canteen4
1	09/20/2022 20:10:51	Unknown	Canteen4
1	09/20/2022 20:10:55	Unknown	Canteen4
1	09/20/2022 20:11:06	Unknown	Canteen4
1	09/20/2022 20:11:17	Unknown	Canteen4
1	09/20/2022 20:11:23	Unknown	Canteen4
1	09/20/2022 20:11:30	Unknown	Canteen4
1	09/20/2022 20:11:34	Unknown	Canteen4
1	09/20/2022 20:11:40	Unknown	Canteen4
1	09/20/2022 20:11:44	Unknown	Canteen4
1	09/20/2022 20:11:48	Unknown	Canteen4
1	09/20/2022 20:12:01	Unknown	Canteen4
1	09/20/2022 20:12:07	Unknown	Canteen4
1	09/20/2022 20:12:11	Unknown	Canteen4
1	09/20/2022 20:12:15	Unknown	Canteen4
1	09/20/2022 20:12:31	Unknown	Canteen4
1	09/20/2022 20:12:40	Unknown	Canteen4
1	09/20/2022 20:12:44	Unknown	Canteen4
1	09/20/2022 20:12:49	Unknown	Canteen4
1	09/20/2022 20:12:53	Unknown	Canteen4
1	09/20/2022 20:12:57	Unknown	Canteen4
1	09/20/2022 20:13:01	Unknown	Canteen4
1	09/20/2022 20:13:06	Unknown	Canteen4
1	09/20/2022 20:13:10	Unknown	Canteen4
1	09/20/2022 20:13:13	Unknown	Canteen4
1	09/20/2022 20:13:17	Unknown	Canteen4
1	09/20/2022 20:13:29	Unknown	Canteen4
1	09/20/2022 20:13:40	Unknown	Canteen4
1	09/20/2022 20:13:44	Unknown	Canteen4
1	09/20/2022 20:13:48	Unknown	Canteen4
1	09/20/2022 20:13:56	Unknown	Canteen4
1	09/20/2022 20:14:03	Unknown	Canteen4
1	09/20/2022 20:14:34	Unknown	Canteen4
1	09/20/2022 20:14:50	Unknown	Canteen4
1	09/20/2022 20:14:54	Unknown	Canteen4
1	09/20/2022 20:14:58	Unknown	Canteen4
1	09/20/2022 20:15:01	Unknown	Canteen4
1	09/20/2022 20:15:12	Unknown	Canteen4
1	09/20/2022 20:15:17	Unknown	Canteen4
1	09/20/2022 20:15:21	Unknown	Canteen4
1	09/20/2022 20:15:27	Unknown	Canteen4
1	09/20/2022 20:15:31	Unknown	Canteen4
1	09/20/2022 20:15:37	Unknown	Canteen4
1	09/20/2022 20:15:41	Unknown	Canteen4
1	09/20/2022 20:15:45	Unknown	Canteen4
1	09/20/2022 20:15:49	Unknown	Canteen4
1	09/20/2022 20:15:54	Unknown	Canteen4
1	09/20/2022 20:15:59	Unknown	Canteen4
1	09/20/2022 20:16:03	Unknown	Canteen4
1	09/20/2022 20:42:17	Unknown	Canteen4
1	09/20/2022 20:43:19	Unknown	Canteen4
1	09/20/2022 20:43:26	Unknown	Canteen4
1	09/20/2022 20:43:38	Unknown	Canteen4
1	09/20/2022 20:43:43	Unknown	Canteen4
1	09/20/2022 20:43:47	Unknown	Canteen4
1	09/20/2022 20:43:52	Unknown	Canteen4
1	09/20/2022 20:44:02	Unknown	Canteen4
1	09/20/2022 20:44:09	Unknown	Canteen4
1	09/20/2022 20:44:14	Unknown	Canteen4
1	09/20/2022 20:44:47	Unknown	Canteen4
1	09/20/2022 20:45:08	Unknown	Canteen4
1	09/20/2022 20:45:14	Unknown	Canteen4
1	09/20/2022 20:45:26	Unknown	Canteen4
1	09/20/2022 20:45:50	Unknown	Canteen4
1	09/20/2022 20:45:54	Unknown	Canteen4
1	09/20/2022 20:45:58	Unknown	Canteen4
1	09/20/2022 20:46:02	Unknown	Canteen4
1	09/20/2022 20:46:19	Unknown	Canteen4
1	09/20/2022 20:46:36	Unknown	Canteen4
1	09/20/2022 20:46:43	Unknown	Canteen4
1	09/20/2022 20:46:47	Unknown	Canteen4
1	09/20/2022 20:46:51	Unknown	Canteen4
1	09/20/2022 20:46:55	Unknown	Canteen4
1	09/20/2022 20:47:56	Unknown	Canteen3
1	09/20/2022 20:48:23	Unknown	Canteen3
1	09/20/2022 20:48:34	Unknown	Canteen3
1	09/20/2022 20:48:38	Unknown	Canteen3
1	09/20/2022 20:48:42	Unknown	Canteen3
1	09/20/2022 20:48:46	Unknown	Canteen3
1	09/20/2022 20:48:50	Unknown	Canteen3
1	09/20/2022 20:48:54	Unknown	Canteen3
1	09/20/2022 20:48:58	Unknown	Canteen3
1	09/20/2022 20:49:02	Unknown	Canteen3
1	09/20/2022 20:49:10	Unknown	Canteen2
1	09/20/2022 20:49:18	Unknown	Canteen3
1	09/20/2022 20:49:22	Unknown	Canteen3
1	09/20/2022 20:49:26	Unknown	Canteen3
1	09/20/2022 20:49:32	Unknown	Canteen3
1	09/20/2022 20:49:37	Unknown	Canteen3
1	09/20/2022 20:49:43	Unknown	Canteen3
1	09/20/2022 20:49:49	Unknown	Canteen3
1	09/20/2022 20:49:53	Unknown	Canteen3
1	09/20/2022 20:49:57	Unknown	Canteen3
1	09/20/2022 20:50:04	Unknown	Canteen3
1	09/20/2022 20:50:15	Unknown	Canteen3
1	09/20/2022 20:50:19	Unknown	Canteen3
1	09/20/2022 20:50:31	Unknown	Canteen3
1	09/20/2022 20:50:46	Unknown	Canteen3
1	09/20/2022 20:50:54	Unknown	Canteen3
1	09/20/2022 20:51:02	Unknown	Canteen3
1	09/20/2022 20:51:09	Unknown	Canteen3
1	09/20/2022 20:51:25	Unknown	Canteen3
1	09/20/2022 20:53:28	Unknown	Canteen3
1	09/20/2022 20:53:46	Unknown	Canteen3
1	09/20/2022 20:53:54	Unknown	Canteen3
1	09/20/2022 20:54:09	Unknown	Canteen3
1	09/20/2022 20:54:41	Unknown	Canteen3
1	09/20/2022 20:54:45	Unknown	Canteen3
1	09/20/2022 20:54:49	Unknown	Canteen3
1	09/20/2022 20:55:51	Unknown	Canteen3
1	09/20/2022 20:55:58	Unknown	Canteen3
1	09/20/2022 20:56:02	Unknown	Canteen3
1	09/20/2022 20:56:06	Unknown	Canteen3
1	09/20/2022 20:56:10	Unknown	Canteen3
1	09/20/2022 20:56:14	Unknown	Canteen3
1	09/20/2022 21:03:10	Unknown	Canteen3
1	09/20/2022 21:05:17	Unknown	Canteen3
1	09/20/2022 21:05:21	Unknown	Canteen3
1	09/20/2022 21:05:42	Unknown	Canteen3
1	09/20/2022 21:05:53	Unknown	Canteen3
1	09/20/2022 21:05:57	Unknown	Canteen3
1	09/20/2022 21:06:01	Unknown	Canteen3
1	09/20/2022 21:06:22	Unknown	Canteen3
1	09/20/2022 21:06:26	Unknown	Canteen3
1	09/20/2022 21:06:31	Unknown	Canteen3
1	09/20/2022 21:06:54	Unknown	Canteen3
1	09/20/2022 21:10:25	Unknown	Canteen3
1	09/20/2022 21:10:29	Unknown	Canteen3
1	09/20/2022 21:10:33	Unknown	Canteen3
1	09/20/2022 21:10:37	Unknown	Canteen3
1	09/20/2022 21:10:45	Unknown	Canteen3
1	09/20/2022 21:10:49	Unknown	Canteen3
1	09/20/2022 21:10:53	Unknown	Canteen3
1	09/20/2022 21:14:02	Unknown	Canteen3
1	09/20/2022 21:14:34	Unknown	Canteen3
